"","species","species.code","route","stop","date","year","occ.hist","julday","time.m","cloud.cover","wind","noise","snow.cover","precip","temp","lat","long"
"15505","Barred Owl","BARR","37-3-A",9,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15506","Great Horned Owl","GHOW","37-3-A",9,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15507","Northern Saw-whet Owl","NSWO","37-3-A",9,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15508","Barred Owl","BARR","37-3-A",10,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15509","Great Horned Owl","GHOW","37-3-A",10,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"15510","Northern Saw-whet Owl","NSWO","37-3-A",10,"2013-03-30","2013","0000000000000000",89,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6541","Barred Owl","BARR","14-2-B",1,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6542","Great Horned Owl","GHOW","14-2-B",1,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6543","Northern Saw-whet Owl","NSWO","14-2-B",1,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6544","Barred Owl","BARR","14-2-B",2,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6545","Great Horned Owl","GHOW","14-2-B",2,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6546","Northern Saw-whet Owl","NSWO","14-2-B",2,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6547","Barred Owl","BARR","14-2-B",3,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6548","Great Horned Owl","GHOW","14-2-B",3,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6549","Northern Saw-whet Owl","NSWO","14-2-B",3,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6550","Barred Owl","BARR","14-2-B",4,"2013-03-31","2013","0000000000000011",90,123,0,0,1,1,0,0,NA,NA
"6551","Great Horned Owl","GHOW","14-2-B",4,"2013-03-31","2013","0000000000000000",90,123,0,0,1,1,0,0,NA,NA
"6552","Northern Saw-whet Owl","NSWO","14-2-B",4,"2013-03-31","2013","0000000000000000",90,123,0,0,1,1,0,0,NA,NA
"6553","Barred Owl","BARR","14-2-B",5,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6554","Great Horned Owl","GHOW","14-2-B",5,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6555","Northern Saw-whet Owl","NSWO","14-2-B",5,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6556","Barred Owl","BARR","14-2-B",6,"2013-03-31","2013","0000000000000010",90,170,0,0,2,1,0,-2,NA,NA
"6557","Great Horned Owl","GHOW","14-2-B",6,"2013-03-31","2013","0000000000000000",90,170,0,0,2,1,0,-2,NA,NA
"6558","Northern Saw-whet Owl","NSWO","14-2-B",6,"2013-03-31","2013","0000000000000000",90,170,0,0,2,1,0,-2,NA,NA
"6559","Barred Owl","BARR","14-2-B",7,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6560","Great Horned Owl","GHOW","14-2-B",7,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6561","Northern Saw-whet Owl","NSWO","14-2-B",7,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6562","Barred Owl","BARR","14-2-B",8,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6563","Great Horned Owl","GHOW","14-2-B",8,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6564","Northern Saw-whet Owl","NSWO","14-2-B",8,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6565","Barred Owl","BARR","14-2-B",9,"2013-03-31","2013","0000000000000000",90,258,0,0,2,1,0,-3,NA,NA
"6566","Great Horned Owl","GHOW","14-2-B",9,"2013-03-31","2013","0000000000000000",90,258,0,0,2,1,0,-3,NA,NA
"6567","Northern Saw-whet Owl","NSWO","14-2-B",9,"2013-03-31","2013","1110110111111011",90,258,0,0,2,1,0,-3,NA,NA
"6568","Barred Owl","BARR","14-2-B",10,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6569","Great Horned Owl","GHOW","14-2-B",10,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"6570","Northern Saw-whet Owl","NSWO","14-2-B",10,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11011","Barred Owl","BARR","22-3-B",1,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11012","Great Horned Owl","GHOW","22-3-B",1,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11013","Northern Saw-whet Owl","NSWO","22-3-B",1,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11014","Barred Owl","BARR","22-3-B",2,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11015","Great Horned Owl","GHOW","22-3-B",2,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11016","Northern Saw-whet Owl","NSWO","22-3-B",2,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11017","Barred Owl","BARR","22-3-B",3,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11018","Great Horned Owl","GHOW","22-3-B",3,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11019","Northern Saw-whet Owl","NSWO","22-3-B",3,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11020","Barred Owl","BARR","22-3-B",4,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11021","Great Horned Owl","GHOW","22-3-B",4,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11022","Northern Saw-whet Owl","NSWO","22-3-B",4,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11023","Barred Owl","BARR","22-3-B",5,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11024","Great Horned Owl","GHOW","22-3-B",5,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11025","Northern Saw-whet Owl","NSWO","22-3-B",5,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11026","Barred Owl","BARR","22-3-B",6,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11027","Great Horned Owl","GHOW","22-3-B",6,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11028","Northern Saw-whet Owl","NSWO","22-3-B",6,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11029","Barred Owl","BARR","22-3-B",7,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11030","Great Horned Owl","GHOW","22-3-B",7,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11031","Northern Saw-whet Owl","NSWO","22-3-B",7,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11032","Barred Owl","BARR","22-3-B",8,"2013-03-31","2013","0000000000100000",90,1271,0,0,1,1,0,10,NA,NA
"11033","Great Horned Owl","GHOW","22-3-B",8,"2013-03-31","2013","0000000000000000",90,1271,0,0,1,1,0,10,NA,NA
"11034","Northern Saw-whet Owl","NSWO","22-3-B",8,"2013-03-31","2013","0000000000000000",90,1271,0,0,1,1,0,10,NA,NA
"11035","Barred Owl","BARR","22-3-B",9,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11036","Great Horned Owl","GHOW","22-3-B",9,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11037","Northern Saw-whet Owl","NSWO","22-3-B",9,"2013-03-31","2013","0000000000000000",90,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11038","Barred Owl","BARR","22-3-B",10,"2013-03-31","2013","0010110111000000",90,1308,0,0,1,1,0,7,NA,NA
"11039","Great Horned Owl","GHOW","22-3-B",10,"2013-03-31","2013","0000000000000000",90,1308,0,0,1,1,0,7,NA,NA
"11040","Northern Saw-whet Owl","NSWO","22-3-B",10,"2013-03-31","2013","0000000000000000",90,1308,0,0,1,1,0,7,NA,NA
"11911","Barred Owl","BARR","23-4-B",1,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11912","Great Horned Owl","GHOW","23-4-B",1,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11913","Northern Saw-whet Owl","NSWO","23-4-B",1,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11914","Barred Owl","BARR","23-4-B",2,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11915","Great Horned Owl","GHOW","23-4-B",2,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11916","Northern Saw-whet Owl","NSWO","23-4-B",2,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11917","Barred Owl","BARR","23-4-B",3,"2013-04-04","2013","0000000000000000",94,1239,0,2,2,1,0,3,NA,NA
"11918","Great Horned Owl","GHOW","23-4-B",3,"2013-04-04","2013","0000000000000000",94,1239,0,2,2,1,0,3,NA,NA
"11919","Northern Saw-whet Owl","NSWO","23-4-B",3,"2013-04-04","2013","0000010000000000",94,1239,0,2,2,1,0,3,NA,NA
"11920","Barred Owl","BARR","23-4-B",4,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11921","Great Horned Owl","GHOW","23-4-B",4,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11922","Northern Saw-whet Owl","NSWO","23-4-B",4,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11923","Barred Owl","BARR","23-4-B",5,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11924","Great Horned Owl","GHOW","23-4-B",5,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11925","Northern Saw-whet Owl","NSWO","23-4-B",5,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11926","Barred Owl","BARR","23-4-B",6,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11927","Great Horned Owl","GHOW","23-4-B",6,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11928","Northern Saw-whet Owl","NSWO","23-4-B",6,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11929","Barred Owl","BARR","23-4-B",7,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11930","Great Horned Owl","GHOW","23-4-B",7,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11931","Northern Saw-whet Owl","NSWO","23-4-B",7,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11932","Barred Owl","BARR","23-4-B",8,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11933","Great Horned Owl","GHOW","23-4-B",8,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11934","Northern Saw-whet Owl","NSWO","23-4-B",8,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11935","Barred Owl","BARR","23-4-B",9,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11936","Great Horned Owl","GHOW","23-4-B",9,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11937","Northern Saw-whet Owl","NSWO","23-4-B",9,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11938","Barred Owl","BARR","23-4-B",10,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
"11939","Great Horned Owl","GHOW","23-4-B",10,"2013-04-04","2013","0000000000000000",94,172.869488536155,28.7106598984772,0.591150442477876,1.36185383244207,1.74016686531585,0.0317460317460317,0.26833855799373,NA,NA
